id,recipe_id,ingredient,quantity_imperial,unit_imperial,quantity_metric,unit_metric,notes
408,97,"Agrimony, Shepherds pouch, Plantain, Knot grass",1.0,handful,1.0,handful,
409,97,boil in Water,2.0,quarts,1892.0,ml,
410,97,edulcorate the strained Liquor with Sugar,4.0,ounces,124.4,g,
411,98,Horse Tail Herb,6.0,handfuls,6.0,handfuls,
412,98,"Sumach, Myrtle berries",1.0,ounce,31.1,g,
413,98,Red Roses dried,1.0,handful,1.0,handful,
414,98,Balaustines,3.0,drams,11.67,g,
415,98,boil in Water,9.0,pints,4257.0,ml,
416,98,"adding towards the last, Gum Tragacanth",6.0,drams,23.34,g,
417,98,"strain and add Honey of Roses, Syrup of dried Roses",3.0,ounces,93.3,g,
418,98,Syrup of Myrtle berries,1.0,ounce,31.1,g,
419,99,Hounds-Tongue leaves,2.0,handfuls,2.0,handfuls,
420,99,Liquorice,0.5,ounce,15.55,g,
421,99,Raisins,2.0,ounces,62.2,g,
422,99,boil in Water 2 pints and half to,30.0,ounces,933.0,g,
423,99,"adding at last, Anniseeds",0.5,ounce,15.55,g,
424,99,to the strain'd Liquor add Diacodium,2.0,ounces,62.2,g,
425,100,"Juniper berries (well bruised, and tied up in a rag)",4.0,ounces,124.4,g,
426,100,boil them in Canary Wine,3.0,pints,1419.0,ml,
427,101,"Raisins of the Sun stoned, and chopped small",4.0,ounces,124.4,g,
428,101,boil in good drinking Water,3.0,pints,1419.0,ml,
429,102,Conserve of Red Roses,2.0,ounces,62.2,g,
430,102,Malaga Raisins stoned,1.0,ounce,31.1,g,
431,102,"Liquorice, Melon seeds, each",0.5,ounce,15.55,g,
432,102,Barly Water,3.0,pints,1419.0,ml,
433,103,Sarsa,3.0,ounces,93.3,g,
434,103,Raisins,1.0,ounce,31.1,g,
435,103,"Infuse according to Art, and decoct in Water",2.0,quarts,1892.0,ml,
436,103,in the strin'd Liquor dissolve Spanish Juice of Liquorice,2.0,drams,7.78,g,
437,104,Pearl Barly,0.5,ounce,15.55,g,
438,104,Roots of Scorzonera,2.0,ounces,62.2,g,
439,104,Roots of Sorrel,1.0,ounce,31.1,g,
440,104,Wood Sorrel leaves,1.0,handful,1.0,handful,
441,104,boil in Water 3 pints to,28.0,ounces,870.8,g,
442,105,"Sorrel roots, Raisins of the Sun ston'd and chop'd small",2.0,ounces,62.2,g,
443,105,"Liquorice, Pearl Barly, each",0.5,ounce,15.55,g,
444,105,"boil in running Water, 3 pints to 1 quart, strain and add Syrup of Lemons",1.0,ounce,31.1,g,
445,106,Tamarinds,2.0,ounces,62.2,g,
446,106,Raisins stoned,4.0,ounces,124.4,g,
447,106,boil in fair Water,3.0,pints,1419.0,ml,
448,107,Guaiacum,4.0,ounces,124.4,g,
449,107,Sassaphras,2.0,ounces,62.2,g,
450,107,Sanders both red and yellow,1.0,ounce,31.1,g,
451,107,"Ivory, Harts-horn, each",0.5,ounce,15.55,g,
452,107,infuse and boil according to Art in Water,6.0,quarts,5676.0,ml,
453,108,"Water Trefoil dried, Ground Pine, each",0.5,ounce,15.55,g,
454,108,Bitter sweet,1.0,handful,1.0,handful,
455,108,"Bay berries, Stechas flowers",2.0,drams,7.78,g,
456,108,boil in Water,3.0,pints,1419.0,ml,
457,108,"towards the last, adding Juice of Rue",1.0,ounce,31.1,g,
458,109,Turneps cut into slices,2.0,pound,746.0,g,
459,109,"Herbs Hounds tongue, Colts foot",1.0,handful,1.0,handful,
460,109,Raisins of the Sun,1.0,ounce,31.1,g,
461,109,Liquorice,0.5,ounce,15.55,g,
462,109,boil in Barly Water,2.0,quarts,1892.0,ml,
463,109,"let it stand close covered 'till cool, then let it run through a straining Bag of it self, without squeezing, and sweeten it with white Sugar Candy",2.0,ounces,62.2,g,
464,110,Walnut rinds prepar'd as above said,0.5,ounce,15.55,g,
465,110,Agarick (tied up),1.0,dram,3.89,g,
466,110,cloves,15.0,grains,0.97,g,
467,110,Salt of Tartar,0.5,dram,1.95,g,
468,110,boil in Water,10.0,ounces,311.0,g,
469,110,to the strain'd add Elixir Proprietatis tartaris'd,60.0,drops,3.72,ml,
470,110,Scammony powder'd,2.0,grains,0.13,g,
471,110,"Oil of Aniseed, Juniper",1.0,drop,0.06,ml,
472,111,the Rind of Walnut tree root,1.0,ounce,31.1,g,
473,111,"bruise, and let it lie infusing warm (in an Earthen or Glass Vessel) 8 hours in Elder Vinegar, then dry it. To these Rinds thus prepar'd, add Caper bark",0.5,ounce,15.55,g,
474,111,"tops of Tamarisk, Agrimony",2.0,handfuls,2.0,handfuls,
475,111,boil in Water and white Wine (added at last),1.0,pint,473.0,ml,
476,112,Yarrow,2.0,handfuls,2.0,handfuls,
477,112,"Archangel with a white Flower, Hounds tongue",1.0,handful,1.0,handful,
478,112,Red Sanders,0.5,ounce,15.55,g,
479,112,boil in Water,2.0,pints,946.0,ml,
480,112,adding at last Japanic Earth powder'd,2.0,drams,7.78,g,
481,112,Mace bruised,1.0,dram,3.89,g,
482,113,Shavings of Ivory,0.5,ounce,15.55,g,
483,113,Roots and Leaves of Strawberries,4.0,handfuls,4.0,handfuls,
484,113,Salt of Tartar,2.0,drams,7.78,g,
485,113,boil in Water 1 quart to,1.0,pint,473.0,ml,
486,113,"to the strained add Mint water, Magistral Worm water",2.0,ounces,62.2,g,
487,113,Aqua Mirabilis,4.0,ounces,124.4,g,
488,113,white Sugar,2.0,ounces,62.2,g,
489,114,"roots of Quich Grass, Butchers Broom, Fennel, Parsly",1.0,ounce,31.1,g,
490,114,"Herbs of Cleavers, Dandelion",1.0,handful,1.0,handful,
491,114,Currants chopp'd small,2.0,ounces,62.2,g,
492,114,boil in Water 3 pints to,28.0,ounces,870.8,g,
493,114,"strain, add Salt Prunel",2.0,drams,7.78,g,
494,114,Syrup of the 5 Opening roots,4.0,ounces,124.4,g,
495,115,"roots of Fennel, Sparagus",2.0,ounces,62.2,g,
496,115,Golden rod,2.0,handfuls,2.0,handfuls,
497,115,boil in Water and White Wine (added towards the last),18.0,ounces,559.8,g,
498,115,to the strained Liquor add Horse Radish Water compound,2.0,ounces,62.2,g,
499,115,"Juice of Parsley depurated, Syrup of Marsh Mallows",4.0,ounces,124.4,g,
500,115,"Millepedes (tied up in a rag alive, bruis'd, and wash'd out into it) 300, Salt Prunel",2.0,drams,7.78,g,
501,116,Mallow leaves whole,8.0,handfuls,8.0,handfuls,
502,116,boil in Water,4.0,quarts,3784.0,ml,
503,116,"let the Liqour run through a Sieve or Cullender of it self, without squeezing, put into it more whole Mallows",4.0,handfuls,4.0,handfuls,
504,116,"boil again to 2 quarts, strain again as before, let it stand to settle, then pour off the clear, and put into it Marsh Mallow roots",4.0,ounces,124.4,g,
505,116,"Liquorice, Raisins",1.0,ounce,31.1,g,
506,116,Gum Arabick,0.5,ounce,15.55,g,
507,116,Salt Prunell,2.0,drams,7.78,g,
508,116,boil to,30.0,ounces,933.0,g,
509,116,"which after its strain'd, sweeten with Syrup of Marsh Mallows",2.0,ounces,62.2,g,
510,117,Roots of Marsh Mallows,1.0,ounce,31.1,g,
511,117,Liquorice,0.5,ounce,15.55,g,
512,117,Golden rod,2.0,handfuls,2.0,handfuls,
513,117,"Pellitory of the Wall, Marsh Mallows",1.0,handful,1.0,handful,
514,117,"Juniper berries, Seeds of Macedonian Parsly, Burdock, Gromwell (the Seeds to be added about the middle of the Coction)",1.0,dram,3.89,g,
515,117,boil in Posset drink (turn'd with White Wine) 3 pints to,28.0,ounces,870.8,g,
516,117,strain and sweeten with Syrup of Mallows,4.0,ounces,124.4,g,
517,118,"white Poppy Heads (without the seeds) 1 ounce, cut and boil in Water 3 pint to",28.0,ounces,870.8,g,
518,118,"adding at last, dried Cowslip flowers",2.0,drams,7.78,g,
519,118,in the strained Liquor dissolve Diascordium,2.0,drams,7.78,g,
520,118,Syrup of Meconium,3.0,ounces,93.3,g,
521,118,Syrup of Lemons,1.0,ounce,31.1,g,
522,119,"Pearl Barly, Raisins of the Sun ston'd",1.0,ounce,31.1,g,
523,119,Liquorice,0.5,ounce,15.55,g,
524,119,Aniseed (added at last),2.0,drams,7.78,g,
525,119,make a Decoction in Water,3.0,pints,1419.0,ml,
526,120,of the Pectoral Decoction,1.0,quart,946.0,ml,
527,120,juice of Stone Horse dung,2.0,ounces,62.2,g,
528,120,Oil of Anniseed,8.0,drops,0.5,ml,
529,120,white Sugar,1.0,ounce,31.1,g,
530,121,"Fumitory, Ragwort",1.0,handful,1.0,handful,
531,121,Liquorice,1.0,ounce,31.1,g,
532,121,Argent vive,4.0,ounces,124.4,g,
533,121,boil in Water,2.0,pints,946.0,ml,
534,122,Turmerick bruised,1.0,ounce,31.1,g,
535,122,"Rhubarb, Spikenard",1.0,dram,3.89,g,
536,122,Kernels of Ash keys,0.5,ounce,15.55,g,
537,122,"Agrimony, Ceterach",1.0,handful,1.0,handful,
538,122,Tamarisk tops,2.0,handfuls,2.0,handfuls,
539,122,boil in Water 3 pints to,24.0,ounces,746.4,g,
540,122,"strain and add Magistral Worm Water, Syrup of the 5 opening roots",4.0,ounces,124.4,g,
541,122,Spirit of Scurvy grass,2.0,drams,7.78,g,
542,123,Bark of Capers and Ash tree,2.0,ounces,62.2,g,
543,123,"tops of Tamarisk, Agrimony",2.0,handful,2.0,handful,
544,123,Salt of Tartar,2.0,drams,7.78,g,
545,123,boil in Water,2.0,pints,946.0,ml,
546,123,(adding at last White Wine,0.5,pint,236.5,ml,
547,123,Spikenard,2.0,drams,7.78,g,
548,123,) to,26.0,ounces,808.6,g,
549,123,Radish water compound,2.0,ounces,62.2,g,
550,123,Spirit of Scurvy grass,2.0,drams,7.78,g,
551,124,roots of Nettle and Comfrey,1.0,ounce,31.1,g,
552,124,"Herbs Yarrow, Plantain",1.0,handful,1.0,handful,
553,124,"Pomgranate peel, Gum Arabick",2.0,drams,7.78,g,
554,124,"Seeds of white Poppy, Henbane",3.0,drams,11.67,g,
555,124,boil in Water 3 pints to,28.0,ounces,870.8,g,
556,124,strain and add Sugar of Lead,1.0,scruple,1.3,g,
557,124,Astringent Crocus of Mars,4.0,scruples,5.18,g,
558,124,Syrup of dried Roses,4.0,ounces,124.4,g,
559,125,Scorzonera roots,1.0,ounce,31.1,g,
560,125,Liquorice,0.5,ounce,15.55,g,
561,125,Raisins stoned,1.0,ounce,31.1,g,
562,125,shaved Hartshorn,2.0,drams,7.78,g,
563,125,boil in Barly Water 3 pints to,30.0,ounce,933.0,g,
564,125,strain and sweeten it with Syrup of Gilly flowers and Lemons,1.0,ounce,31.1,g,
565,126,Pomegranate Peels bruised,1.0,ounce,31.1,g,
566,126,boil it in,3.0,pints,1419.0,ml,
567,126,Nutmeg,1.0,dram,3.89,g,
568,126,strain and add Syrup of dried red Roses,3.0,ounces,93.3,g,
569,126,strong Cinnamon Water,4.0,ounces,124.4,g,
570,126,Mint Water,1.0,ounce,31.1,g,
571,126,Venice Treacle,2.0,drams,7.78,g,
572,127,"Sarsa, China",3.0,ounces,93.3,g,
573,127,"yellow and red Sanders, Harts-horn, Ivory",6.0,drams,23.34,g,
574,128,roots of Smalage,2.0,ounces,62.2,g,
575,128,"Calamus Aromaticus, Bay- berries",2.0,drams,7.78,g,
576,128,"Zedoary, Cubebs",1.0,dram,3.89,g,
577,128,Mace,2.0,scruples,2.59,g,
578,128,"Galingale, Grains of Paradise, each",0.5,scruple,0.65,g,
579,128,"Dittany of Creet, Penny Royal",1.0,handful,1.0,handful,
580,128,boil in Water 1 quart and white Wine 1 pint to,28.0,ounces,870.8,g,
581,128,when its strained add Tincture of Saffron (made in Treacle Water),1.0,ounce,31.1,g,
582,128,Syrup of Stechas,3.0,ounces,93.3,g,
583,129,Orris root,2.0,ounces,62.2,g,
584,129,Agaric (tied up in a piece of Linnen),4.0,scruples,5.18,g,
585,129,dried Tobacco,2.0,scruples,2.59,g,
586,129,"Hyssop, Thyme",1.0,handful,1.0,handful,
587,129,boil in Water,36.0,ounces,1119.6,g,
588,129,strain and add Oxymel simple,4.0,ounces,124.4,g,
589,130,"Turners Chips of Box Wood, white Bryony root, each",0.5,ounce,15.55,g,
590,130,Male Piony and wild Valerian roots,1.0,ounce,31.1,g,
591,130,Stechas flowers,2.0,drams,7.78,g,
592,130,Myrrh bruised,1.0,dram,3.89,g,
593,130,"boil in Water 1 pint and half, (towards the end putting in Juice of Rue",1.0,ounce,31.1,g,
594,130,) to,14.0,ounces,435.4,g,
595,130,Tincture of Castor,2.0,drams,7.78,g,
596,130,Oil of Amber,32.0,drops,1.98,ml,
597,130,white Sugar,1.0,ounce,31.1,g,
598,131,"Roots of Turmerick, Madder",1.0,ounce,31.1,g,
599,131,Celandine roots and leaves,2.0,handfuls,2.0,handfuls,
600,131,boil in Water and Rhenish Wine (added towards the last) each 1 pint and half to,28.0,ounces,870.8,g,
601,131,"to the strained Liquor, add Tincture of Saffrom (with Treacle Water)",1.0,ounce,31.1,g,
602,131,Syrup of the 5 opening Rots,3.0,ounces,93.3,g,
603,132,Gum Arabick grosly powdered,3.0,ounces,93.3,g,
604,132,"boil it in Water (carefully stirring it, least it burn to the Skillet) from 1 quart to",28.0,ounces,870.8,g,
605,132,and add Syrup of Marsh Mallows,4.0,ounces,124.4,g,
606,133,Roots of Scorzonera,2.0,ounces,62.2,g,
607,133,Zedoary,0.5,ounce,15.55,g,
608,133,"Contrayerva, Spanish Angelica, Shavings of Harts-horn and Ivory",2.0,drams,7.78,g,
609,133,Cochineal whole,4.0,scruples,5.18,g,
610,133,"boil these in fine, clear Barly Water, from 2 pints and half to",24.0,ounces,746.4,g,
611,133,"towards the last, Saffron 1 scruple: To the strain'd Liquor add Epidemial and Treacle Water",2.0,ounces,62.2,g,
612,133,Syrup of Gilly-flowers,4.0,ounces,124.4,g,
613,133,Juice of Kermes strain'd,0.5,ounce,15.55,g,
614,134,Ox Eye Daisy flowers dry'd,1.0,handful,1.0,handful,
615,134,Candied Eryngo Root,0.5,ounce,15.55,g,
616,134,Pearl Barly,3.0,drams,11.67,g,
617,134,boil in Spring Water from,1.0,pint,473.0,ml,
618,135,Diascordium,6.0,drams,23.34,g,
619,135,Alexiterial Milk Water,10.0,ounces,311.0,g,
620,135,boil to,8.0,ounces,248.8,g,
621,135,strain and add Mint Water,0.5,ounce,15.55,g,
622,135,strong Cinnamon Water,2.0,ounces,62.2,g,
623,135,Syrup of Meconium,1.0,ounce,31.1,g,
624,136,Diascordium,0.5,ounce,15.55,g,
625,136,Cochineal,1.0,scruple,1.3,g,
626,136,boil (for 2 or 3 Walms) in Water,1.0,pint,473.0,ml,
627,136,adding Sugar,0.5,ounce,15.55,g,
628,136,"strain through a Flannel, and add Cinnamon Water",2.0,ounces,62.2,g,
629,137,Camomile-flowers dried,2.0,ounces,62.2,g,
630,137,Cochineal,16.0,grains,1.04,g,
631,137,boil in Water,3.0,pints,1419.0,ml,
632,137,in the strained disslove Salt of Wormwood,2.0,drams,7.78,g,
633,138,Senna,3.0,drams,11.67,g,
634,138,Cream of Tartar,1.0,dram,3.89,g,
635,138,boil in Water,8.0,ounces,248.8,g,
636,138,Syrup of Succory with Rhubarb,6.0,drams,23.34,g,
637,138,Oil of Anniseed,1.0,drop,0.06,ml,
638,139,Virginia Snake Root powder'd,6.0,drams,23.34,g,
639,139,boil it in Water,1.0,pint,473.0,ml,
640,139,strain and reserve the Liquor by it self: boil the remaining root in a pint more of Water to,0.5,pint,236.5,ml,
641,139,") strain it, and having mixed together both the Liquors, dissolve in it Venice Treacle",0.5,ounce,15.55,g,
642,139,Hony,1.0,ounce,31.1,g,
643,140,Guaiacum,1.0,ounce,31.1,g,
644,140,boil it in Water,2.0,quarts,1892.0,ml,
645,140,adding (when it is half boil'd) Raisins,1.0,ounce,31.1,g,
646,140,"Spanish Juice of Liquorice 2 drams, and so strain it: Sometimes I add Japanic Earth 2 drams. Sometimes I omit the Raisins and Liquorice, and in their stead (when its boil'd enough) add Conserve of red Roses",2.0,ounces,62.2,g,
647,140,and when its strain'd sweeten it further with Syrup of Juice of Hounds Tongue,2.0,ounces,62.2,g,
648,141,fine powder'd Bark of Peru,2.0,ounces,62.2,g,
649,141,boil in Water 1 quart to,14.0,ounces,435.4,g,
650,141,"strain, and to the Mass remaining having poured a quart more of Water, boil it again to",14.0,ounces,435.4,g,
651,141,adding (about the middle of the second boiling) Balsam of Tolu,3.0,drams,11.67,g,
652,141,Cochineal,1.0,scruple,1.3,g,
653,141,"when its cold strain, and having mixed both the strained Liquors together, add Syrup of Gilly-flowers",4.0,ounces,124.4,g,
654,141,Oil of Nutmegs,2.0,drops,0.12,ml,
655,142,Spring Water,26.0,ounces,808.6,g,
656,142,"make it boil and then put into it Juice of Lemons, and fine Sugar",2.0,ounces,62.2,g,
657,142,Cochineal,1.0,scruple,1.3,g,
658,142,"let it continue boiling a very little, so as that the Scum may be taken off, then set it by to depurate, by way of settling, pour off the clear and add Damask Rose Water",4.0,ounces,124.4,g,
659,143,Salt of Wormwood,8.0,scruples,10.37,g,
660,143,white Sugar,4.0,ounces,124.4,g,
661,143,boil these in Water,1.0,quart,946.0,ml,
662,144,Nitre in Crystals,1.0,ounce,31.1,g,
663,144,white Sugar,4.0,ounces,124.4,g,
664,144,Cochineal 16 grains or,1.0,scruple,1.3,g,
665,144,"powder all together, and put it into boiling Water",1.0,quart,946.0,ml,
666,145,Milk,2.0,quarts,1892.0,ml,
667,145,"the Breast of a Capon boiled, Sweet Almonds blanch'd and well pounded",2.0,ounces,62.2,g,
668,145,to this add Rice Meal sifted,3.0,ounces,93.3,g,
669,146,powdered Gum Arabick,0.5,dram,1.95,g,
670,146,dissolve it over the Fire in Scabious and Barly Cinnamon Water,1.0,ounce,31.1,g,
671,146,"then add Mithridate, Diascordium",1.0,scruple,1.3,g,
672,146,Lohoch Sanans,1.0,dram,3.89,g,
673,146,Diacodium half an ounce or,6.0,drams,23.34,g,
674,147,"Camphire (rubbed, and dissolved in a Mortar with a few drops of Oil of sweet Almonds)",8.0,grains,0.52,g,
675,147,Corn Poppy water,3.0,ounces,93.3,g,
676,147,Syrup of Marsh Mallows,6.0,drams,23.34,g,
677,147,Sugar of Lead,2.0,grains,0.13,g,
678,148,"black Cherry Water, Alexiterial Milk Water",1.0,ounce,31.1,g,
679,148,Mint Water,1.0,dram,3.89,g,
680,148,"Epidemial, Piony compound Waters",2.0,drams,7.78,g,
681,148,Confection of Alkermes,1.0,scruple,1.3,g,
682,148,Oil of Nutmeg,1.0,drop,0.06,ml,
683,148,Syrup of Gilly Flowers,3.0,drams,11.67,g,
684,149,black Cherry water,3.0,ounces,93.3,g,
685,149,"Compound Piony water, Syrup of Piony compound, each",0.5,ounce,15.55,g,
686,149,Tincture of Castor,30.0,drops,1.86,ml,
687,149,Liquid Laudanum,15.0,drops,0.93,ml,
688,149,Cinnaber of Antimony (or rather native Cinnaber),1.0,scruple,1.3,g,
689,150,black Cherry water,2.0,ounces,62.2,g,
690,150,Epidemial and strong Cinnamon Water,2.0,drams,7.78,g,
691,150,Syrup of Meconium,1.0,ounces,31.1,g,
692,151,Waters of black Cherries,2.0,ounces,62.2,g,
693,151,"of Mint, Damask Roses, Orange flowers Coelestis, each 1 dram, strong Cinnamon, and compound Piony Waters",2.0,drams,7.78,g,
694,151,"Confection of Alkermes, Gascoin powder",1.0,scruple,1.3,g,
695,151,Oil of Cloves,1.0,drop,0.06,ml,
696,151,Syrup of Gilly flowers,3.0,drams,11.67,g,
697,152,of Carduus water,2.0,ounces,62.2,g,
698,152,"Epidemial, Treacle Water, Syrup of Meconium, each",0.5,ounce,15.55,g,
699,152,Diaphoretic Antimony,1.0,scruple,1.3,g,
700,152,Venice Treacle,2.0,scruple,2.59,g,
701,152,Spirit of Sal Armoniac,10.0,drops,0.62,ml,
702,153,Horse Radish water compound,1.0,ounce,31.1,g,
703,153,"Brandy, Juice of Lemons, each",0.5,ounce,15.55,g,
704,153,Syrup of Violets,1.0,ounce,31.1,g,
705,154,French white (or Rhenish) Wine,4.0,ounces,124.4,g,
706,154,Oil of sweet Almonds,1.0,ounce,31.1,g,
707,154,Oil of Turpentine,20.0,drops,1.24,ml,
708,154,white Sugar,0.5,ounces,15.55,g,
709,155,"the white of an Egg, beat it up very well with strong Cinnamon Water",1.0,ounce,31.1,g,
710,156,Canary,4.0,ounces,124.4,g,
711,156,Oil of Turpentine,10.0,drops,0.62,ml,
712,156,"Sealed Earth, Dragons Blood powder'd",1.0,scruple,1.3,g,
713,156,white Sugar,2.0,drams,7.78,g,
714,157,Colts foot water,6.0,ounces,186.6,g,
715,158,Juice of Parsly,1.0,ounce,31.1,g,
716,158,Brandy,0.5,ounce,15.55,g,
717,158,Oil of Aniseed,2.0,drops,0.12,ml,
718,158,Spirit of Salt Armoniac,8.0,drops,0.5,ml,
719,158,white Sugar,2.0,drams,7.78,g,
720,159,Alexiterial Milk water,2.0,ounces,62.2,g,
721,159,"Treacle water, Vinegar",6.0,drams,23.34,g,
722,159,Crabs Eyes levigated,2.0,scruple,2.59,g,
723,159,Diaphoretic Antimony,1.0,scruple,1.3,g,
724,159,white Sugar Candy,2.0,drams,7.78,g,
725,159,Oil of Turpentine,4.0,drops,0.25,ml,
726,160,Cochineal whole,1.0,dram,3.89,g,
727,160,boil it in Allexterial Milk water,4.0,ounces,124.4,g,
728,160,"in the strain'd dissolve Diascordium, from 1 scruple to",1.0,dram,3.89,g,
729,160,Diacordium,6.0,drams,23.34,g,
730,160,Oil of Nutmeg,1.0,drop,0.06,ml,
731,161,Juice of Hounds tongue,0.5,ounce,15.55,g,
732,161,Corn Poppy water,1.0,ounce,31.1,g,
733,161,white Sugar,2.0,drams,7.78,g,
734,161,Oil of Aniseed,1.0,drop,0.06,ml,
735,162,Volatile Salt of Harts-horn,0.5,scruple,0.65,g,
736,162,Salt of Amber,5.0,grains,0.32,g,
737,162,Canary Wine,4.0,ounces,124.4,g,
738,162,Oil of Nutmegs,2.0,drops,0.12,ml,
739,162,white Sugar,2.0,drams,7.78,g,
740,163,Carduus water,3.0,ounces,93.3,g,
741,163,"Treacle water, Syrup of Meconium, each",0.5,ounce,15.55,g,
742,163,Diascordium,0.5,dram,1.95,g,
743,163,Salt of Wormwood,1.0,scruple,1.3,g,
744,163,Spirit of Salt Armoniad,15.0,drops,0.93,ml,
745,163,Oil of Cloves,1.0,drop,0.06,ml,
746,164,Frog Spawn water,2.0,ounces,62.2,g,
747,164,Syrup of dried Roses,2.0,drams,7.78,g,
748,164,powder'd Japanic Earth,1.0,scruple,1.3,g,
749,164,Sugar of Lead,4.0,grains,0.26,g,
750,164,Oil of Cinnamon,1.0,drop,0.06,ml,
751,164,Liquid Laudanum,20.0,drops,1.24,ml,
752,165,"Yolk of an Egg, brown Sugar Candy powder'd fine",6.0,drams,23.34,g,
753,165,red Roses water,1.0,ounce,31.1,g,
754,165,Oil of Nutmeg,1.0,drops,0.06,ml,
755,166,red Poppy water,3.0,ounces,93.3,g,
756,166,Salt Prunel powder'd fine,1.0,dram,3.89,g,
757,166,Syrup of Violets,1.0,ounce,31.1,g,
758,167,Carduus (or Alexiterial Milk) water,2.0,ounces,62.2,g,
759,167,"Epidemial Water, Syrup of Gilly flowers",2.0,drams,7.78,g,
760,167,Oil of Nutmeg,1.0,drop,0.06,ml,
761,167,very fine powder'd Peruvian bark,1.0,dram,3.89,g,
762,168,"fine powder'd Olibanum (or instead of it fine black Rosin) 1 dram, mix it well in a Mortar with the Yolk of an Egg, to which add Diacodium",6.0,drams,23.34,g,
763,168,red Poppy water,1.0,ounce,31.1,g,
764,168,Oil of Anniseed,2.0,drops,0.12,ml,
765,168,Spirit of Salt Armoniac,12.0,drops,0.74,ml,
766,169,Rhenish (or French white) Wine,3.0,ounces,93.3,g,
767,169,powder'd Cream of Tarter,1.0,dram,3.89,g,
768,169,"Syrup of the 5 opening Roots and Oxymel of Squills, each",0.5,ounce,15.55,g,
769,170,red Poppy water,2.0,ounces,62.2,g,
770,170,"Frog Spawn water, Syrup of Lemons",1.0,ounce,31.1,g,
771,170,Liquid Laudanum,25.0,drops,1.55,ml,
772,171,"Damsk Rose, and Barly Cinnamon water, and powder'd brown Sugar Candy",2.0,ounces,62.2,g,
773,172,Venice Soap (scrap'd very thin) from,2.0,scruple,2.59,g,
774,172,boil it in Cows Milk from,6.0,ounces,186.6,g,
775,172,then add Sugar,3.0,drams,11.67,g,
776,173,"Plantain, Frog Spawn water",1.0,ounce,31.1,g,
777,173,"Barly Cinnamon water, Wine Vinegar",3.0,drams,11.67,g,
778,173,Syrup of white water Lilies,0.5,ounce,15.55,g,
779,173,Astringent Crocus of Mars,0.5,dram,1.95,g,
780,173,Sugar of Lead,5.0,grains,0.32,g,
781,174,Alexiterial Milk Water,3.0,ounces,93.3,g,
782,174,"Epidemial, Compound Piony Water, Syrup of Gilly flowers, Syrup of Saffron",2.0,drams,7.78,g,
783,174,Goa Stone,1.0,scruple,1.3,g,
784,175,"stong Cinnamon Water, Syrup of Lemons, each",0.5,ounce,15.55,g,
785,175,Salt of Wormwood,1.0,scruple,1.3,g,
786,175,Oil of Nutmegs and Cloves,1.0,drop,0.06,ml,
787,175,Liquid Laudanum,20.0,drops,1.24,ml,
788,176,Waters of Plantain,2.0,ounces,62.2,g,
789,176,strong Cinnamon,1.0,ounce,31.1,g,
790,176,Syrup of Meconium,6.0,drams,23.34,g,
791,176,Oil of Nutmeg,1.0,drop,0.06,ml,
792,176,Diascordium,0.5,dram,1.95,g,
793,176,Bole,1.0,scruple,1.3,g,
794,176,Balaustines,0.5,scruple,0.65,g,
795,177,Plantain water,4.0,ounces,124.4,g,
796,177,"Wine Vinegar, Syrup of Comfrey, each",0.5,ounce,15.55,g,
797,178,"Cambogium powdered, Cream of Tartar",14.0,grains,0.91,g,
798,178,Oil of Juniper (well mixed with white Sugar,1.0,dram,3.89,g,
799,178,white Wine,3.0,ounces,93.3,g,
800,179,Penny-royal water,2.0,ounce,62.2,g,
801,179,compound Bryony water,3.0,drams,11.67,g,
802,179,Tincture of Castor,1.0,dram,3.89,g,
803,179,Juice of Rue,0.5,ounce,15.55,g,
804,179,Syrup of Mugwort,0.5,ounce,15.55,g,
805,180,new drawn (not rank) Linseed Oil,3.0,ounces,93.3,g,
806,180,Oil of Anniseed,3.0,drops,0.19,ml,
807,180,Syrup of Maiden hair,1.0,ounce,31.1,g,
808,180,Spirit of Salt Armoniac,12.0,drops,0.74,ml,
809,181,Waters of Carduus,2.0,ounces,62.2,g,
810,181,of Mint and strong Cinnamon,2.0,drams,7.78,g,
811,181,of Gentian compound,0.5,ounce,15.55,g,
812,181,powdered Virginia Snake root,1.0,scruple,1.3,g,
813,182,Succory water,3.0,ounces,93.3,g,
814,182,Salt of Wormwood,0.5,dram,1.95,g,
815,182,Spirit of Vitriol,20.0,drops,1.24,ml,
816,183,"powder'd Chocolate, sweet Almonds blanch'd, double refin'd Sugar searced, sweet Butter unsalted, each",0.5,ounce,15.55,g,
817,183,Pulp of Conserve of red Roses passed through a Sieve,1.0,ounce,31.1,g,
818,183,Juice of Kermes strain'd,0.5,ounce,15.55,g,
819,183,Balm of Gilead,2.0,scruples,2.59,g,
820,183,Syrup of Balsam,2.0,ounces,62.2,g,
821,184,powder'd Zedoary,1.0,ounce,31.1,g,
822,184,Balsam of Peru,2.0,drams,7.78,g,
823,184,Syrup of Piony,3.0,ounces,93.3,g,
824,185,conserve of Marjoram,6.0,drams,23.34,g,
825,185,Balsam of Peru,2.0,drams,7.78,g,
826,185,long Pepper,16.0,drams,62.24,g,
827,185,powder'd Zedoary,1.0,ounce,31.1,g,
828,185,Diacodium,2.0,ounces,62.2,g,
829,186,powder'd Chocolate,2.0,ounces,62.2,g,
830,186,Juice of Kermes strain'd,0.5,ounce,15.55,g,
